,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
C_824,-14.001077,-6.954748,2.3658059,-0.68273157,-1.0021086,-2.8798013,1.8681402,0.9509755,-2.3144152,0.1574241,1.951491,-0.55146646,1.6692007,-0.504203,-1.1508001,1.6827712,0.7676191,0.7854022,0.11647279,0.40817705,0.18243405,-0.6321674,1.0227028,1.2038065,0.25839153,-0.27836037,-0.14874545,-0.13758689,-0.09952619,-0.49378523,-0.6587561,0.6783046,0.6919223,0.53560513,1.3283948,0.025258487,-1.1724899,-2.2785935,-2.1192179,1.4998771,0.28007537,-0.5867774,0.6985475,-0.76402646,-0.024467127,-0.62599486,1.2510353,0.7092921,0.35146952,0.00934877,0.34427458,1.4903218,0.2519326,-1.2369944,-0.057214722,0.4334323,-0.8834728,1.0645663,0.43361837,1.362127,0.6322449,-0.5723174,-1.1513371,-0.64915687,0.5495323,0.01814191,-0.6149396,0.30007887,1.5768199,-0.30626604,-0.011715127,0.20056415,-0.16521049,-0.19297884,0.41926998,0.23410468,-0.4929041,-0.04594092,1.8127328,-0.76167434,-0.5148638,0.13958463,-1.3009018,-1.5558175,-0.6818327,0.0927624,-0.15434094,1.2339616,0.02543048,-1.1193978,-1.133484,0.15385489,0.32595307,-0.9901943,0.44604704,0.61657566,-0.057556067,-1.1537746,-0.58035433,0.89359736,0.6305618,0.15128647,-0.2957934,0.45513082,-0.69439346,-0.18975593,1.0416732,-0.7132025,-0.6451155,-1.446423,-0.33176884,-0.8522557,-0.70002556,-0.07693548,0.99232894,0.7470158,-0.38231906,0.6483023,0.8970174,-0.7242554,0.4446361,2.0066135,-1.2605072,0.57205766,0.13431269,-1.8594012,-0.8290888,0.051137604,0.20454967,-1.517002,-0.18746091,-0.2928833,-0.054059472,0.3084542,-0.11187125,0.35901967,-1.3941053,-0.03753112,0.7113341,-0.31294262,0.19234043,0.8213811,-0.62902004,0.62102014,-0.12950836,2.0721264,0.25336057,-1.1148734,-0.56903976,0.36139348,-1.2316316,0.8275838,3.2040157,-0.40539616,-0.35107037,-1.3898749,-1.2839364,-0.2687873,0.32467562,-0.9104057,-0.26321995,-0.30563492,0.08358436,-0.90415245,1.028164,-0.79285115,-1.2032585,-0.94706804,0.18301606,0.34338287,-0.38080007,-0.23534699,-1.2652774,0.0387819,0.20253526,-0.65618783,1.8004134,-2.0007248,-0.81805617,-0.065121345,-0.00027272443,1.7086061,-1.7227831,-0.5904384,-0.25047585,-0.09314168,-1.064152,2.2584941,-0.63840955,0.8089079,-0.7653815,-0.97508496,-0.25623962,0.8559154,0.61116755,0.7107154,0.14572437,0.44459185,-1.12422,1.4115304
C_827,14.149815,6.709649,-1.8526261,-3.0443308,4.0280886,-1.9414599,5.732968,3.1900506,-1.7565278,-0.10311462,0.08661088,-1.080802,1.7940118,0.66714776,0.3724208,-0.17153567,0.20686398,-2.1553602,-1.6408988,0.4419556,1.1340709,-1.0920858,0.7288491,-1.1437935,0.1736466,-2.385564,1.4045252,-1.1930141,2.7945197,-1.0494144,2.493548,0.32625237,-0.29079643,-1.3287343,-1.1911085,-0.34700838,-0.26193544,-1.6860199,-0.62100726,0.51474494,0.68903464,0.055132426,0.6414511,-0.9794334,1.6344332,-2.1703992,0.29023814,-0.517812,-2.2360766,1.4498994,1.107595,-0.4020406,-3.0586822,-0.3205068,0.7938583,1.0876721,-0.84731215,-1.2301753,-2.0326898,-1.6459097,-0.54470795,0.25249165,-2.040978,1.178991,-2.554236,0.33694774,1.7447444,-1.3063941,0.98064077,0.5678642,-0.9184827,-0.39685488,-0.7300341,0.02294896,-2.468596,-1.9397197,-0.63537043,1.9698044,-0.42336085,1.5996768,1.4185188,-0.9046247,0.11710471,-1.8506916,1.6889073,-0.2501718,2.2908142,-0.4936448,0.6694892,0.30457145,-0.6342113,-2.2868912,1.5944946,-0.3101343,-1.9687246,-2.5740104,-0.14730722,0.42842925,0.058853332,1.5026603,-0.42256233,2.0974262,-0.89471114,-0.21494523,-0.38560966,-0.30731404,0.82456625,-1.9146479,1.6078181,0.36344942,2.202249,1.0200629,-1.3173512,-0.35657924,1.7162936,-0.0810871,-3.7329366,0.8249997,1.8018979,-0.49380487,-0.52134806,2.222114,-2.243762,-0.35951003,0.93467027,0.49359927,-2.6322484,1.7962067,-1.5421485,2.7517798,-1.5059197,-4.7099667,0.18148185,-0.7899819,-0.75814086,1.6913209,-0.07340281,1.5859665,-1.3035716,0.8976982,2.499133,1.1912969,1.3149664,-2.0956864,-1.5586468,-0.068287425,-1.4519302,0.7278962,0.4704977,-0.11501612,1.5192358,0.3911123,-0.2555029,1.5383193,1.2484057,-2.8607237,0.5869749,1.1192259,-0.008376787,-0.16925374,-0.19751956,-0.3670075,-2.724828,1.8612912,-1.657587,-0.9854248,-1.1767739,0.11125364,-2.1121252,0.805734,1.5415881,-0.5953891,1.03966,-0.36360255,1.6998065,-1.205964,0.861628,-0.795482,-0.7222762,1.0814579,1.2758456,2.505838,0.91045225,-0.3618359,-0.7269607,0.5970183,-1.1946588,3.0774913,1.4320334,3.8811474,-1.6530641,-0.8025484,-0.6958952,-1.8021241,1.7661197,-2.8579595,-1.8146338,-3.4002004,-0.46889392,-2.2962692
C_829,-11.808347,-15.728153,6.1536274,12.973263,0.2970959,-2.1449242,8.217772,4.5534344,-2.463336,-0.8198125,0.8205516,-0.3410943,-3.1449728,0.16649987,-0.38955313,-0.08536709,1.5900346,-0.46633938,0.32950965,-0.20243995,-0.8986655,-1.9940598,0.2616269,-0.7734954,-0.4865061,1.3329653,0.4034462,0.3895259,-0.88873273,-0.57733244,-0.37171933,0.58043194,-0.94595325,-0.24296942,-0.22429252,0.0877225,-0.84184915,-0.19309616,0.15861098,0.2259818,-0.08460522,-0.98547494,1.4317923,-0.19633585,-0.50413597,-0.7245669,-0.24925406,2.0141015,-0.195526,-0.44792825,-0.08502278,-1.6199548,-0.7365767,-0.46702296,-0.368127,-0.20960198,0.8044483,-0.38068277,0.58550084,0.5060808,0.35856873,-0.29137754,-0.21253073,1.2629994,0.25530797,-1.0135216,0.07341727,-1.3054969,-0.23074162,0.14834179,0.15335348,0.07652581,-0.06343624,-0.21242014,-1.4789989,0.1481615,0.10207772,0.45735732,-0.74731165,-0.94423455,0.37139863,-0.56224114,-0.07309376,-0.5779139,-0.5147007,0.8559014,-1.0105857,1.1624098,-0.29559815,0.07062365,-0.41962618,0.62381035,-0.59800774,-1.0874281,0.3397814,-0.0686487,-0.14732935,0.2151426,0.1689399,1.026825,1.1569599,-0.04870678,1.0285779,1.5263517,0.3335156,-1.3549811,0.30058095,0.71669257,1.2798462,-0.15224041,-0.252924,0.9303201,-0.3609727,-0.54488546,0.6106698,0.23740456,-0.14806636,1.1503569,0.7836511,1.11964,1.7285278,-0.043441918,-0.31151408,0.64174026,-1.0899019,-0.61787117,0.58545107,-0.27487576,0.8371797,-1.3616663,0.060923733,0.074552596,-0.43368945,1.5849744,-0.90917,-0.9568958,-0.44728395,0.41576052,-0.7676255,-0.4393188,0.53945285,-0.5920821,-0.15200195,0.018004753,0.123357594,-0.12609561,1.394668,-0.16599883,1.1518934,1.8971204,0.35208046,-0.47454554,0.29955757,-1.9943488,1.0500194,0.8880014,0.4921123,-0.60362124,-0.8653151,1.8807145,0.88608813,-0.4796569,0.5812851,1.2779675,0.096103184,0.2962649,0.90381855,0.6558527,0.077327766,-0.5366921,0.38011762,-0.36561784,-0.26802257,-0.8597423,1.0133077,0.6499689,0.4333737,1.1314762,0.17390953,-0.22551158,1.5440793,-0.5581157,-0.52059615,-0.47098297,0.1099846,-0.43254915,0.6145872,-0.4118909,2.0392654,-0.027498879,-0.1168711,1.2936773,-0.46924686,2.1612234,-0.66821575,-0.15280546,0.00022577279,-1.0127522,0.9066522,-1.8531816
C_831,16.5001,0.7447889,-3.5549388,-3.753027,-1.2416867,-2.1732118,4.230682,0.11857285,-0.19680957,-1.3288664,1.7394983,-0.83409226,1.7912475,0.50751567,0.79290533,0.09850209,0.60823977,0.16840054,-0.79232687,-0.48134306,-0.3353731,1.0495648,-0.41669887,0.571406,1.4010888,0.45997316,0.3482575,-0.28556666,-0.28745025,0.04372924,1.4801906,0.5517111,0.18487397,0.18944089,-0.49053356,0.04906874,-0.39153588,0.3003025,0.29496783,-0.6593004,0.31126952,0.5348731,-0.18509509,1.8063041,-0.4480002,0.4523013,-0.77850884,0.8793279,0.8984088,0.5394185,0.11370608,1.0642176,-0.7701273,0.9327435,-0.5395287,1.1535646,-1.2847508,-0.29094803,-0.2622488,0.7880479,0.12538794,-0.16668624,-0.112722345,0.7843515,0.45854905,-0.10379083,-0.059056055,0.65445065,1.2228085,0.65900254,-0.37475556,-0.3581681,-0.88535285,0.035124864,0.68165445,-0.06384102,-0.7769752,0.98556155,-0.5078604,-0.8827094,-0.5895628,-0.9850982,-0.067724824,0.32662535,0.8089897,-0.15790462,-0.71742684,-1.1121444,0.027180184,-0.89407396,-0.5863482,-0.35963574,-0.5065744,-0.8117731,-0.5571496,-0.13638428,1.0105114,1.0863515,0.12209401,-0.26297557,0.6585004,-0.6302331,-0.103494905,0.68370974,0.20519547,0.32933593,-0.7928806,-0.4690675,1.1477761,0.34071538,0.6894698,-0.7505255,0.8920912,0.18803613,-0.13800377,-0.7813391,0.81694496,1.1698663,1.3491122,0.3452612,0.8109212,-0.05602911,-1.3052404,0.18710144,0.5681934,-0.48436376,-0.7724751,-0.34372947,0.49329233,-0.33489558,0.6026181,0.49470907,0.063152656,-0.0281318,-0.8876927,0.3250623,-0.6778223,-0.4420973,2.5864847,0.21586783,1.0369762,1.3490427,-0.28581458,1.07151,-0.15846677,-0.37907526,0.13533682,0.03249862,0.2832169,-0.8020746,1.0551159,0.57933927,0.7318195,-0.42113444,-0.41440535,0.02845632,0.9826048,-0.15481049,-0.5702975,0.36153233,0.44045153,-0.5353191,-1.0761464,0.21726188,-0.19099532,-0.22357224,-0.995123,0.2197526,0.40697917,-0.5036248,-0.74230814,-1.8565277,-0.7256853,-0.16449745,-0.53287953,-0.05285903,0.3020303,1.5256646,0.5815209,-0.47683328,0.6165107,0.5448011,1.091981,1.0870787,-1.1670529,0.120285764,0.1468242,0.2029677,0.31547922,-0.12392131,-0.8452851,-0.045850333,-0.88794714,0.5423926,0.36015728,-0.040938616,0.18702611,0.21613629,0.033736896,-0.43377295
C_832,-17.408155,3.203486,-1.5428548,-4.7310157,-4.040387,5.722801,-5.6366415,11.902964,0.51367897,-2.2456636,-0.23516063,3.14264,0.084148824,1.6327646,2.2321184,-0.7768159,-0.13295478,0.105978444,-2.546069,2.4655218,-0.42531112,-0.8939759,0.808001,-0.6080681,-0.093473814,-0.8644799,-2.1282146,-0.44256142,-0.26160002,1.2492,-0.896706,-1.5654427,-1.4908367,1.1044191,-1.1569072,0.56566244,2.0822806,0.15920648,1.8528544,4.0761766,2.2710228,-1.9096848,-2.0810757,0.22015993,-1.8910439,1.1901888,-1.0565757,0.42289245,1.2178042,0.86540955,0.32181314,-0.4716269,1.3882608,-1.6022589,1.1657081,0.32515466,-1.577695,-2.1245847,-0.688606,-0.66015077,-0.07715335,1.2480891,1.5660273,0.7895044,-0.67263234,-0.16635332,-0.38829076,0.8755349,-0.45003802,-0.2145174,0.077115834,-1.3477088,0.0055427193,1.0672263,0.7980295,-0.18426098,0.4141878,1.1974548,-0.4474931,0.48303804,-0.6279421,3.0008478,-2.3895004,-1.4157927,1.4652172,-0.6680703,2.128341,-3.6938205,1.1628218,3.0878947,1.0559129,-1.158276,-0.055887878,0.037339803,-0.18434851,-0.79746604,-1.0659406,-1.9366151,-0.002441368,0.11255908,-1.584318,-2.0632029,-0.63178134,-2.0770028,-0.73886025,3.1925488,0.19454962,0.05077416,-0.6032647,1.9764297,1.1269914,0.49153754,0.22337191,0.19298567,1.3212894,-1.0433853,-0.4238223,-2.5357263,-0.60485613,-0.8631705,-0.37489292,0.8202631,-1.9862291,-1.7444834,-1.873241,-0.48771438,1.7425566,1.1301471,-1.2062706,0.76073474,0.099319026,0.2362854,0.9086815,-1.5831058,1.3129444,-1.8753124,-1.7150587,-1.2965231,-2.6109474,-0.13815011,-2.2865446,0.6593582,-1.6138319,1.8779998,2.5483146,0.45973253,-1.5877619,-0.32987845,-1.7042216,-2.002211,-0.90729356,-0.11696276,1.0366707,3.1751344,-1.2598902,0.928401,0.5863684,-0.5320696,-0.41732374,-0.6416115,1.2402518,-1.9265729,-4.6792073,0.00613957,-0.8074302,-1.3282905,-2.200832,1.3064116,1.1461428,-1.1924826,2.2617445,-0.44933206,-3.493339,-0.45146397,2.346157,-1.0929047,1.8752222,2.309178,1.6208559,1.2909133,0.26029325,-0.49688575,-1.6539056,0.67433,0.17177562,-1.072264,-0.22005883,0.6113182,1.28576,1.9491571,0.9040784,-0.19272792,0.29840544,0.59118915,-2.6289427,-0.14977878,-0.26247004,1.9833119,2.677021,-0.3285132
C_846,21.482412,0.4529265,2.4947224,4.7975864,-0.7152045,1.3799893,-3.4615343,1.7605038,1.0285393,3.2757447,-2.2044315,-0.3319176,-2.019866,0.13591096,-1.9715917,-0.47614208,-0.04871178,0.24527067,-0.058487978,-0.046768475,0.83639574,0.25812736,-0.42788243,-0.0077708103,0.26601064,0.17124337,-0.0888194,0.3974142,0.31309354,-0.1959619,1.108953,0.33288363,-0.052145388,-0.07448116,-0.021520225,0.890145,-0.7444212,-0.48059893,0.49395528,-0.06273367,0.7784642,0.45215935,-0.32416016,-0.9908423,-0.6845169,0.4269187,0.40741155,0.3187848,-0.24274947,-0.13416132,0.09437868,1.1152443,-0.50268745,-0.38232368,-0.041694082,-0.22011456,0.021392532,0.093165815,0.670484,0.3014282,0.412879,0.28189912,0.1302715,-0.1648086,-0.67584544,-0.25113,-0.19519979,-0.86498815,0.063900076,0.36495027,-0.7299989,0.51713526,0.6422517,0.5330176,-0.4536191,0.43480363,-0.2967393,0.114981346,-0.50331914,0.15786195,0.3560594,-1.117044,-1.119112,0.23915394,0.3134367,0.35240144,0.57385296,-0.09192542,-0.2897983,0.68675333,-0.729676,-0.2474671,-0.53325355,-0.0681364,0.38635972,0.01475435,-0.503698,-0.9337115,0.008208889,-0.04274466,0.59593624,-0.32698616,-0.34788334,1.6489078,0.7039151,-0.39410928,0.7559751,-0.42864767,0.5266653,-1.5488967,-0.5658105,0.3029239,0.26059857,-0.034016963,-0.37230408,0.42546842,-0.7753856,-0.060020816,0.20500793,0.8105131,0.1913472,-0.07890643,-0.3399474,0.025902115,-0.08747508,-0.09917753,0.42186928,0.2187717,0.5987336,-0.16975853,0.6529381,-0.21749127,-0.076801226,0.7832012,0.043130342,0.65424454,-0.28303853,0.62991405,0.45078394,-0.29472694,0.5915646,-0.012785375,-0.25911105,0.039549585,-0.31314486,-0.2436995,-0.33510885,-0.3741758,-1.0551207,0.3294115,0.04427438,0.0047651776,-0.48207685,-0.28899115,0.7998631,0.86816365,-0.2743729,0.047021035,-0.43118173,-0.19281784,-0.24849534,0.7731778,0.12577657,-0.65229636,-0.029187217,-0.51867306,0.6729317,0.26975974,-0.010817229,0.47692814,0.03624668,0.74531925,-0.5852497,0.36548156,-0.54017615,0.26805204,0.13529994,-0.54361194,0.108221374,-0.41663557,-0.241167,0.19630927,-0.55655795,0.02475378,0.8233298,-0.66133153,-0.42152914,0.1095318,0.30163208,-1.2152445,0.3551829,-0.15230545,-0.35550252,-0.20121069,0.84199655,0.6354422,0.7311328,0.97025865,-0.9539592,-0.83179885
C_848,21.006748,0.043157667,0.08358077,-1.5138401,-0.2744206,-1.6138473,0.4747312,-0.21517286,0.18539411,0.5253646,1.938347,-0.2494941,1.9624949,0.64042896,1.1299907,-0.43379277,0.633523,0.27022365,0.7865376,0.53063816,0.4611741,0.5323312,0.0759258,-0.7047111,0.23148604,-0.017708518,1.144616,-0.8009457,0.20888686,0.6053178,0.25642243,-0.40176994,0.10118947,1.2771956,0.7059177,-0.5024816,0.19693355,0.32773837,-0.15347494,-0.7281614,-0.18135686,0.58874834,-0.37078676,-0.07250608,0.39078608,0.18288247,-0.19081375,0.28227958,-0.09209831,0.061961073,0.3048518,0.6531695,-0.3832502,0.25695303,-0.5942609,1.050632,-0.13099284,-0.19522159,-0.6891059,0.2868243,-0.13822947,-0.24967015,0.36202776,0.60914695,0.35001373,-0.22899234,0.34718382,0.63842547,-0.46043792,0.029853439,0.21707085,0.34431127,-0.10220778,0.046397496,0.98978215,0.7772389,-0.33091533,0.6221226,-0.9935315,-0.28529522,-0.52146727,-0.60006106,-0.96703374,-0.055382825,0.7607601,-0.3666041,0.7390788,-0.066996515,-0.07469319,-0.4179208,-0.016544808,0.5303316,-0.5353178,-0.2863397,0.34129933,-0.50571895,0.3944729,0.84558284,0.5036436,0.3389961,0.010553661,-0.685618,0.07249004,0.8604242,-0.66394025,0.37973702,-0.91212124,-0.25328633,-1.3297886,-0.94064057,-0.19891404,-0.1179295,0.30965802,-0.40992364,-0.4235041,0.15496291,0.28798532,0.54868835,-0.6317636,0.78124195,0.81324565,-0.11880507,0.43183059,-0.19743678,0.37943196,0.10666319,0.030487224,0.48212394,-0.2715572,1.2172235,0.9181334,-0.13452567,-0.11738194,-0.16154678,-1.1099695,-0.28399795,0.034563996,-0.33783552,1.0363199,-0.78666097,-0.05056988,-0.1605876,-0.10996093,0.9785602,-0.15314221,0.40495777,1.4789888,0.22195688,-0.15707831,-0.073852524,0.31361318,0.11745293,-0.17822336,0.35639948,0.8610696,-0.2859142,-0.49574175,-0.072705805,0.08126182,-0.7856367,0.095471404,0.69604343,-0.49737325,0.39593932,-0.8835987,-0.7382976,0.33184776,0.5897869,0.017531877,-0.2853941,-1.072859,0.040936064,-0.19615175,0.1515732,0.14432839,0.1111272,0.8476916,0.25858408,-0.5058581,0.29722247,-1.1832514,0.16833314,0.0006158632,-0.09995882,0.55033034,-0.1415467,0.48050013,0.1364818,-0.14974247,0.24383652,0.741414,-0.105966836,-0.5186983,0.26317888,-0.20223652,0.053499576,-0.121740684,0.2554085,-0.43274033,-0.036929034
C_851,-13.081249,14.1078825,8.859028,-2.8283122,-2.2387426,4.066453,2.6429732,-4.373146,-2.1254416,-0.89818406,3.5477455,-6.065539,-3.359394,-3.3465257,4.9121566,3.3208659,-11.338749,-6.327518,9.526969,-13.099679,4.7775965,-2.779257,-5.5160546,-0.006963898,1.0897005,7.78835,-9.897122,-8.729849,-5.0812235,-2.2710543,3.7944343,-2.0253248,8.344365,-3.4529445,1.2836432,-3.6836805,-2.2162042,-0.8708903,-5.7654443,-11.387808,10.231651,-11.672273,-3.6403723,-3.7385445,-1.5031753,-2.9778388,-7.6090894,-3.7320595,-8.222126,-0.6366409,7.117042,5.6527376,11.444391,1.9409018,-2.061929,-7.051698,13.539926,6.069944,2.149474,-4.4995785,-0.4762513,-5.5651364,-3.1481922,5.246475,10.0165,-1.4345244,-3.4343488,8.189522,1.2647966,-1.4199107,-5.70938,-4.456427,-2.8284183,-1.667802,1.2754835,8.966518,4.0340285,1.7954847,-4.938274,-9.776128,10.292016,-5.7569537,-0.0707993,-1.8301551,4.660587,2.607071,1.3066527,-0.60730195,1.9296397,-0.8716867,-0.99650276,-1.0836555,3.354972,6.1370087,-4.0678916,-0.5214601,-5.4470515,-2.9501002,6.362976,7.8555255,-3.9590802,1.163272,2.9488237,-1.662173,-2.2018335,1.5494736,-0.32828712,0.43668255,1.4779567,-4.1124344,-0.683992,3.3895912,-7.547508,-6.9809003,2.9113705,-0.5638634,7.4030075,-1.214165,-0.7374,-0.080710016,-1.3005551,-2.237145,-0.7594026,-3.8192449,1.3572572,0.8326902,-0.90538275,-2.003979,0.20653997,2.8676603,-2.3340402,6.1081796,-2.1608844,-3.1091628,-0.12904087,3.0110974,-0.3786156,-0.34803486,4.4722867,-2.8749936,-2.7267792,-1.3216503,0.89875704,3.3047628,0.58236474,-0.70570844,1.4197836,-3.9779673,-0.6263141,-1.3782086,-0.80349535,0.2999795,-0.017123206,-3.109324,0.25649577,4.7607045,2.018394,2.2861238,0.34861788,-3.059307,1.1604917,-1.958713,-1.3453074,-3.4779186,-0.46567962,-1.5319208,-1.3043348,-1.8317331,-2.7238648,-1.5169635,-0.20634627,-0.5065755,-1.597694,0.80804014,1.0945666,4.5176682,-2.0611033,0.08589912,5.6429453,-0.21921416,0.5273742,-0.35704917,1.0591123,-1.1257671,-2.4222798,2.1399188,-1.7587311,4.0525007,-1.1626097,-1.8858191,-1.1551298,1.7142075,1.3032398,0.13275902,2.3275387,-1.8261043,3.3529005,1.1334126,1.4939069,-2.2850666
C_853,-14.286069,5.752074,-3.274927,2.1009536,0.016354308,-2.6049595,-2.435215,-1.5125701,4.6482754,-0.46906525,5.6217265,-3.6889162,-0.46235725,1.4206297,0.31705078,3.8842728,1.6617275,0.7136753,5.1703744,-0.82004935,-0.6926609,-5.1684794,-2.3033311,-0.7178927,-1.858818,-1.0828658,-0.07822818,3.496019,4.737241,1.8939358,-8.449568,-0.007714116,-1.4513619,-1.1026,-6.8028455,-3.7319896,4.075199,-2.2647326,2.246319,2.061291,2.8353713,-2.538119,3.0700326,6.3666124,-1.7905941,0.3911895,-0.9871527,2.7973955,3.1694868,-5.962356,-2.8783247,-4.239401,-2.0166776,-0.12097711,-7.6910677,-2.6789215,-0.804315,1.3099023,-1.5772662,0.23139612,7.787371,0.38641357,1.6140708,2.5021684,-3.3325758,10.205717,-7.03119,1.6141887,1.5042337,-4.733682,9.52955,1.5612949,0.24249902,8.759205,2.7308078,1.8631351,-4.4583344,-7.5268707,-2.2150612,-1.5311619,4.4103184,-7.283909,-1.2342755,-10.269892,-7.967159,2.763036,7.004604,-4.8256097,-5.5898743,4.8134956,3.140772,-8.138252,1.6447302,0.64079773,0.8806102,2.4176798,0.49485353,1.766096,-1.8371696,8.819011,-0.6700421,-2.7526505,4.5802574,-1.9779779,-5.0017014,7.4808664,5.6036906,4.0358143,7.207735,4.7897615,-0.5670805,-0.49420133,-1.3696036,-1.3098735,-2.7859347,0.30534396,0.35551524,-3.8494163,-1.3515682,-1.3636088,5.8988023,2.1656177,-1.4885533,-6.09547,2.0788743,-0.98724437,-1.4567878,6.59951,2.2790706,2.5591285,-6.6899257,-1.1394986,3.5728722,9.186815,0.5412279,3.6518538,0.7678853,-3.6416454,-2.416263,-0.47368553,4.959597,-6.5868316,2.6435366,-2.6854188,-3.8624227,-2.9527407,-2.4557962,6.285945,3.33418,-1.4319735,-5.2435355,-1.198716,0.43883306,0.84205866,6.039133,-4.3154373,0.8016194,-0.8496412,0.39399886,-7.2652345,0.62743413,3.443302,2.5016956,0.90235436,2.1294544,1.6144794,3.0544443,0.3253384,1.966034,3.108541,-0.55815303,-3.076602,-2.36308,0.1474061,9.644604,-2.2348356,0.6169125,0.68496746,1.6757172,-0.41448998,-0.579911,-1.3017244,0.4893761,-2.3810265,-0.28359434,0.82880855,-2.2670617,0.6837517,5.8405585,-0.7278077,0.55759543,-1.8875923,1.7937261,-3.4483376,1.7455231,3.2377563,0.2691924,0.7905719,4.477273,-1.5135958
C_856,-11.312339,-3.7329535,-13.185732,2.20724,0.69788677,13.19129,7.8176003,0.08249194,4.9336567,5.000777,-1.82866,4.4162583,1.8516011,2.3420672,1.7612321,-0.7072911,-1.8843575,-0.5537635,0.038615923,0.049170084,-1.0758158,-1.6565018,1.4812797,-1.0967937,-0.9912662,0.28796098,2.9490767,-0.7710865,-0.014521979,1.0448575,-1.2877473,-0.39455748,0.9468469,0.715392,2.5152502,4.230433,-1.9917594,-2.0748544,-3.5243459,0.89927447,-2.7626498,0.8959425,1.6555039,-1.9299672,-1.2788494,0.66917264,2.7654479,0.6594282,-1.7553909,1.869964,-0.073846035,-1.6314685,0.32301632,-5.1400576,-1.3257675,-1.1556271,-0.8915777,1.5766492,3.9879568,1.1447403,3.0289629,-0.7643759,-0.8747518,1.180761,3.3183374,1.0235323,-2.5578604,0.23781414,-0.8252385,0.81212217,-1.2261207,1.6372198,-1.5600274,-1.4844731,3.7693737,1.4477739,-2.6173117,-3.1381733,-2.2841728,1.0155002,-0.38513955,-3.0451555,3.2196012,-0.27921385,0.21214375,0.20060813,-2.73544,-1.064604,3.599045,-3.4712431,1.0313274,-0.34301233,-0.81458133,-1.1445627,0.52041954,-3.8620384,-1.5239408,-0.39610362,0.7037264,1.6909508,1.59041,-2.1000168,-2.5326166,0.25118664,-0.53198767,-0.3276543,-3.356055,0.4381395,1.7472047,0.28234455,1.4957393,0.023992226,-0.511855,0.43164822,-0.50227714,-0.4777895,1.4875202,-2.121015,1.0517238,2.198571,-0.869699,2.9131389,0.111998126,1.6255491,-1.1977047,3.0934122,0.9325905,1.6600225,0.31458429,-2.7247753,-2.9062278,-0.11991608,1.9094064,-0.5123473,-0.42257684,-0.7311885,-0.78162515,-1.0757029,3.3327084,1.1394212,-0.6358778,-2.3690286,2.3218842,-1.469267,-0.6620861,0.21301156,2.2636597,2.1500032,-0.36810493,-0.9913243,0.025988322,-3.1998084,-0.22786422,0.16593568,1.8092062,0.13880506,-2.078016,0.8324203,-0.6122939,-0.30628318,0.6954608,-1.8688236,0.4132018,-0.64812475,0.50005007,2.308695,1.4791452,1.6177893,1.1815397,0.09154659,0.62618995,-1.3227056,-1.2049654,-0.9299471,0.13979608,0.07271419,-1.3692337,-1.7509248,2.7587645,-1.6445214,3.5431151,-1.8463597,-2.6370165,2.0660589,2.5739086,2.0416238,-1.3941544,1.1621283,1.9808857,4.064136,1.7273046,0.39700612,0.23047645,0.49542275,-1.5667571,-0.4895582,2.424434,3.708213,-1.0579854,-3.8560922
